onset	duration	trial_type	PresentedStimulusArrowDirection	ReactionTime	SubjectResponseButton	SubjectResponseButtonCode	SubjectResponseCorrectness	TrialOutcome	StopSignalDelay	LadderNumber	LadderTime	LadderMovement	TimeCourse	onset_noTriggerAdjust	TimeCourse_noTriggerAdjust
0.00862552899980074	1.5	GO	RIGHT	0.709240791999946	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	0	0.00862552899980074	0
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	1.5	0	1.5
2.01099741400003	1.5	GO	RIGHT	0.467814897999688	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	2	2.01099741400003	2
0	0.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	3.5	0	3.5
4.26133750500003	1.5	GO	LEFT	0.378620571999818	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	4.25	4.26133750500003	4.25
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	5.75	0	5.75
6.26355196299983	1.5	GO	RIGHT	0.354032804999861	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	6.25	6.26355196299983	6.25
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	7.75	0	7.75
8.6296725430002	1.5	GO	LEFT	0.342004389000067	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	8.625	8.6296725430002	8.625
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	10.125	0	10.125
11.1282730190001	1.5	GO	LEFT	0.240551514000344	RIGHT	28	IncorrectResponse	JUNK	0	0	0	0	11.125	11.1282730190001	11.125
0	1.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	12.625	0	12.625
14.2553505760002	1.5	STOP	LEFT	0.426039943999967	LEFT	5	CorrectResponse	UnsuccessfulStop	0.253259753000293	1	250	-1	14.25	14.2553505760002	14.25
0	1.75	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	15.75	0	15.75
17.5157293319999	1.5	STOP	RIGHT	0.39707379299989	RIGHT	28	CorrectResponse	UnsuccessfulStop	0.254492791999837	2	250	-1	17.5	17.5157293319999	17.5
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	19	0	19
19.6334389489998	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.203326920000109	1	200	1	19.625	19.6334389489998	19.625
0	0.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	21.125	0	21.125
22.016265496	1.5	STOP	RIGHT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.202623268000025	2	200	1	22	22.016265496	22
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	23.5	0	23.5
24.1341684190002	1.5	GO	LEFT	0.637930908000271	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	24.125	24.1341684190002	24.125
0	1	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	25.625	0	25.625
26.6327984220002	1.5	GO	RIGHT	0.334816649999993	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	26.625	26.6327984220002	26.625
0	2.875	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	28.125	0	28.125
31.017611068	1.5	GO	LEFT	0.392614935999973	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	31	31.017611068	31
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	32.5	0	32.5
33.003329744	1.5	GO	RIGHT	0.441426379999939	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	33	33.003329744	33
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	34.5	0	34.5
35.1377845830002	1.5	GO	LEFT	0.434994959000051	LEFT	5	CorrectResponse	SuccessfulGo	0	0	0	0	35.125	35.1377845830002	35.125
0	2.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	36.625	0	36.625
39.142221007	1.5	GO	RIGHT	0.430183003000366	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	39.125	39.142221007	39.125
0	0.5	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	40.625	0	40.625
41.1278297270001	1.5	GO	RIGHT	0.441444214999592	RIGHT	28	CorrectResponse	SuccessfulGo	0	0	0	0	41.125	41.1278297270001	41.125
0	0.625	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	42.625	0	42.625
43.2621683570001	1.5	STOP	LEFT	0	n/a	0	IncorrectResponse	SuccessfulStop	0.252774177999981	1	250	1	43.25	43.2621683570001	43.25
0	1.125	NULL	BLANKSCREEN	0	n/a	0	n/a	n/a	0	0	0	0	44.75	0	44.75
